fecha,xm_guatape_m3s,xm_nare_m3s,ideam_0023087150_m3s,ideam_0023087660_m3s,ideam_0023087670_m3s,ideam_0023087690_m3s,chirps_precip_mm
2024-03-15,8.849,6.424,3.03696875,,2.564,,8.820013046264648
2024-03-16,13.031,6.084,3.0459375,2.104,2.5607500000000414,,0.10991641134023666
2024-03-17,34.832,6.136,3.0254375,2.104,2.515250000000004,,4.967676162719727
2024-03-18,14.509,7.118,3.04209375,2.120174999999794,2.512,,0.0
2024-03-19,33.441,7.035,3.13434375,2.217225000000131,2.512,,18.912446975708008
2024-03-20,15.886,6.28,3.09334375,2.104,2.512,,7.524332523345947
2024-03-21,13.616,6.19,3.0664375,2.104,2.4600000000000604,,0.5905438661575317
2024-03-22,12.682,5.987,3.02159375,2.104,2.4080000000000004,,0.0
2024-03-23,12.323,5.911,2.96009375,2.104,2.4080000000000004,,5.609681606292725
2024-03-24,5.487,5.948,2.92421875,2.104,2.4080000000000004,,0.4860312342643738
2024-03-25,11.964,5.646,3.028,2.104,2.4274999999997524,,0.0
2024-03-26,12.365,6.009,2.9075625,2.104,2.648500000000037,,0.0
2024-03-27,6.849,5.893,3.012625,2.136349999999588,2.6095000000000828,,1.4970967769622803
2024-03-28,11.69,6.485,3.1125625,2.330450000000262,2.5185000000000075,,0.0
2024-03-29,10.87,5.858,3.03953125,2.104,2.512,,0.0
2024-03-30,6.053,5.717,2.98315625,2.120174999999794,2.512,,0.0
2024-03-31,27.344,6.718,3.142125,2.233399999999925,2.5249999999998347,,12.852473258972168
2024-04-01,23.74,7.548,4.56775,2.3604249999983082,2.706999999999985,,21.869586944580078
2024-04-02,40.576,10.139,3.38615625,3.3490250000010664,2.8399999999999537,,3.6769134998321533
2024-04-03,40.828,8.051,3.4368125,2.3951499999998127,2.8639999999991668,,1.404881238937378
2024-04-04,67.647,10.594,4.35703125,2.8672124999951505,3.848000000000046,,31.170379638671875
2024-04-05,28.492,12.428,7.8366875,5.2628625000026075,3.6960000000000925,,12.427553176879883
2024-04-06,22.09,9.843,3.84834375,2.8318750000004678,3.5280000000003793,,0.6636505722999573
2024-04-07,17.353,7.702,3.28296875,2.2495750000001684,3.056000000000204,,0.4973219037055969
2024-04-08,13.56,6.824,3.115125,2.104,2.7920000000000837,,1.615812063217163
2024-04-09,12.629,6.735,3.104875,2.104,2.72,,12.817314147949219
2024-04-10,6.201,6.34,2.92934375,2.136349999999588,2.66800000000006,,0.0
2024-04-11,14.35,6.386,2.920375,2.4598500000001122,2.6159999999999997,,0.17507636547088623
2024-04-12,12.746,6.098,2.91525,2.2334000000001497,2.56400000000006,,0.781454861164093
2024-04-13,24.234,6.561,2.81403125,2.104,2.512,,0.13333484530448914
2024-04-14,17.008,5.707,2.79096875,2.104,2.512,,4.890730381011963
2024-04-15,6.4,5.955,2.838375,2.104,2.512,,10.525964736938477
2024-04-16,11.222,5.924,2.741,2.104,2.512,,3.768057346343994
2024-04-17,7.815,6.329,3.0075,2.104,2.4600000000000604,,20.35809326171875
2024-04-18,14.107,6.061,2.864,2.104,2.4080000000000004,,5.878726005554199
2024-04-19,22.302,6.37,2.9229375,2.136349999999588,2.4080000000000004,,20.045150756835938
2024-04-20,15.91,6.832,3.24121875,2.4598500000001122,3.7749374999960343,,0.0
2024-04-21,33.108,10.514,5.77878125,2.5083749999996443,7.029687500001611,,16.57375144958496
2024-04-22,27.739,14.928,9.62178125,2.7509999999999253,4.65325000000045,,17.88369369506836
2024-04-23,18.888,14.728,5.25921875,2.864224999999981,3.9756250000005275,,1.1925114393234253
2024-04-24,24.65,10.034,4.31075,2.6216000000002997,3.4320000000000834,,15.319415092468262
2024-04-25,27.595,10.139,3.62840625,2.531374999997854,3.296000000000074,,25.41366195678711
2024-04-26,50.83,9.89,3.5869375,4.24154999999846,3.168000000000074,,18.24918556213379
2024-04-27,28.125,15.581,7.82565625,6.918937500003013,3.040000000000074,,33.06646728515625
2024-04-28,57.982,15.182,12.891020833333334,3.2392375000004154,2.9999999999996945,,3.6102147102355957
2024-04-29,33.621,14.56,7.7236875,2.8804,3.2720000000000464,,9.782709121704102
2024-04-30,38.918,10.179,4.02875,2.8804,3.215999999999463,,0.396045446395874
2024-05-01,85.131,10.695,5.259875,3.067524999999115,3.7600000000000184,,26.330921173095703
2024-05-02,43.925,12.81,5.49275,8.985612499948257,3.8079999999999257,,33.2442626953125
2024-05-03,70.416,15.02,4.98640625,45.98935,4.725499999987652,,10.959064483642578
2024-05-04,140.649,29.634,18.898604166666665,,19.695437500004747,,36.099117279052734
2024-05-05,29.189,24.123,19.981927083333332,6.0689625000030905,10.365312500006565,,1.9554036855697632
2024-05-06,25.071,13.932,9.3964375,4.9374749999804,4.093250000000479,,13.709498405456543
2024-05-07,51.93,11.29,7.598625,17.737399999976724,3.8515624999964824,,6.668303489685059
2024-05-08,68.077,23.46,26.427885416666665,25.74281250002291,7.620937499994902,,37.9212646484375
2024-05-09,86.49,37.286,39.62016666666667,6.493624999980993,12.426562500006511,,33.945350646972656
2024-05-10,29.717,35.749,37.89496875,20.133912499977033,5.389999999997945,,0.5244060754776001
2024-05-11,22.846,23.608,17.490395833333334,26.27621250002,6.906687500001152,,17.51897430419922
2024-05-12,54.491,23.892,19.238145833333334,7.323762500003076,5.636500000000457,,21.366451263427734
2024-05-13,25.062,19.209,13.2436875,4.275525000000535,4.8121250000005595,,0.0
2024-05-14,26.354,16.669,10.802666666666667,4.314137499990933,5.262437499986927,,0.8405495882034302
2024-05-15,27.35,28.182,23.26685416666667,9.135775000005536,15.898812500004942,,43.692543029785156
2024-05-16,45.316,32.103,25.148395833333332,3.7833749999997996,10.37925000000302,,11.001272201538086
2024-05-17,26.361,21.383,9.3289375,3.745387500000402,6.7967500000014365,,21.048297882080078
2024-05-18,23.719,15.538,6.95153125,3.26860000000015,5.073250000000525,,0.16972096264362335
2024-05-19,22.294,15.148,5.9021875,3.1392,4.501875000000327,,0.6845031380653381
2024-05-20,15.258,12.88,5.7256875,3.1392,4.083250000000207,,0.17089764773845673
2024-05-21,13.194,12.612,6.95515625,3.2176999999990006,3.7851249999997356,,13.670743942260742
2024-05-22,15.921,13.2,5.65659375,4.092775000000836,4.2354374999968165,,0.7711044549942017
2024-05-23,27.018,14.259,7.221041666666666,8.262599999973094,6.933937500000188,,10.063318252563477
2024-05-24,22.615,27.894,16.71421875,21.045837500012627,6.047500000001356,,25.366382598876953
2024-05-25,9.086,17.94,7.0698125,7.506487500004692,4.6113750000003275,,4.506697654724121
2024-05-26,12.524,13.199,5.61475,3.217700000000091,4.155125000000179,,5.793065071105957
2024-05-27,20.297,12.919,6.0805625,8.331362499933896,3.971374999999624,,1.6792724132537842
2024-05-28,85.069,19.079,8.25084375,44.93112500000445,4.329624999999199,,27.35439109802246
2024-05-29,102.401,18.614,9.02578125,26.639012500024954,4.93987500000037,,33.033287048339844
2024-05-30,23.439,15.661,8.82784375,4.511466666666666,6.235312499999015,,0.0
2024-05-31,68.051,28.344,13.59740625,,6.382187500001306,,14.813970565795898
2024-06-01,20.7,20.016,9.6915625,5.610662500001214,4.925000000000353,,2.360029697418213
2024-06-02,20.308,16.073,7.685625,5.6099124999948815,4.63874999999943,,1.0312957763671875
2024-06-03,25.075,20.028,8.4998125,8.176824999999646,5.09374999999879,,12.87077522277832
2024-06-04,23.857,20.98,8.8369375,6.557712500002888,5.743250000001046,,11.737188339233398
2024-06-05,20.554,15.881,8.734375,3.7927249999995913,4.748250000000148,,6.89388370513916
2024-06-06,11.418,13.79,6.1418125,3.818100000000711,4.5110000000002115,,13.299713134765625
2024-06-07,12.071,7.797,6.27715625,3.2130999999992835,4.470562499997008,,4.59182071685791
2024-06-08,17.124,13.518,5.75996875,4.2483624999929885,7.072812500002453,,8.435216903686523
2024-06-09,24.233,21.119,9.2830625,8.258812500003701,4.484624999999842,,22.78352928161621
2024-06-10,37.269,18.278,8.655625,5.715112499983965,4.629625000000053,,5.750463008880615
2024-06-11,40.15,21.835,11.5525,13.932762500010897,4.511000000000084,,7.1467084884643555
2024-06-12,19.58,15.649,9.15625,4.051974999999795,4.365000000000085,,0.6570678949356079
2024-06-13,36.72,17.207,9.423270833333333,4.332875000000216,4.219000000000085,,5.494139671325684
2024-06-14,81.294,20.537,16.644541666666665,4.54522499999607,5.317374999984241,,30.429494857788086
2024-06-15,66.696,41.952,38.0685,7.374333333333332,16.82149999999712,,44.27439498901367
2024-06-16,49.786,47.122,50.07,,16.57993750000561,,24.293209075927734
2024-06-17,23.292,35.084,30.556479166666666,7.260437499998347,9.802562500003233,,0.05890415981411934
2024-06-18,37.006,25.973,19.479458333333334,9.932937499966402,6.6300624999992115,,4.996989727020264
2024-06-19,26.74,27.716,22.046729166666665,26.77851250001587,7.189062500000577,,17.954395294189453
2024-06-20,39.988,25.806,19.578541666666666,10.07822499999743,6.454250000000344,,17.238021850585938
2024-06-21,29.34,22.914,18.563333333333333,9.644037500005068,6.034000000000237,,7.426139831542969
2024-06-22,24.506,23.044,16.889270833333335,5.0178666666666665,6.367874999990017,,10.205205917358398
2024-06-23,47.934,41.102,25.271791666666665,,12.621750000006426,,27.4735050201416
2024-06-24,21.588,24.676,16.454020833333335,5.492699999994236,6.446875000000239,,0.09593430161476135
2024-06-25,31.976,23.544,17.186,12.828924999946093,6.449749999995798,,23.40140724182129
2024-06-26,51.941,41.193,32.6681875,39.993062500021935,12.459312499999719,,2.3395819664001465
2024-06-27,45.993,36.362,32.91827083333333,17.89770000000851,11.019562500002477,,18.206222534179688
2024-06-28,42.557,41.436,45.34458333333333,9.25174999999634,8.15899999999783,,38.68035125732422
2024-06-29,26.745,38.054,42.1513125,10.323062500001535,9.99443750000119,,0.0
2024-06-30,23.807,28.979,26.713541666666668,7.391062500002221,8.491437499999897,,6.195843696594238
2024-07-01,26.439,33.096,26.6625,9.172999999950497,8.700874999999103,,24.663928985595703
2024-07-02,38.551,33.834,33.22983333333333,35.117612500014886,9.666062499997954,,30.83603858947754
2024-07-03,73.82,38.706,35.70203125,17.118187500008673,11.085812500001994,,8.282028198242188
2024-07-04,70.996,32.432,29.579947916666665,8.345750000001775,9.579812499990199,,8.25263786315918
2024-07-05,49.034,33.233,28.411458333333332,6.884649999998109,16.035937500006373,,31.136890411376953
2024-07-06,25.685,29.562,23.3105625,8.408325000001202,9.009937500002227,,0.0
2024-07-07,23.535,23.875,16.898729166666666,6.976575000000311,6.5838125000006364,,0.0
2024-07-08,20.69,20.967,13.904552083333334,6.605000000001311,5.880250000000249,,2.558154582977295
2024-07-09,24.788,19.657,12.492083333333333,4.664400000000697,5.543125000000223,,6.7932538986206055
2024-07-10,15.347,18.161,11.12734375,5.102149999999691,5.241000000000211,,0.0
2024-07-11,21.296,17.286,10.26025,4.804850000000474,5.277624999995183,,3.8978233337402344
2024-07-12,29.545,23.599,15.811833333333333,4.187450000000721,9.732000000002476,,12.939077377319336
2024-07-13,23.188,21.557,11.80603125,3.439550000000048,6.631250000001419,,1.2970701456069946
2024-07-14,21.007,16.227,9.74115625,3.398,5.081250000000238,,0.0
2024-07-15,19.923,15.031,9.0465625,3.398,4.803000000000085,,0.0
2024-07-16,20.011,14.505,8.7146875,3.398,4.702624999999503,,0.0
2024-07-17,19.779,13.912,8.3434375,3.4187749999997354,5.195375000000031,,0.0
2024-07-18,21.579,13.729,8.0115625,3.5434250000001684,5.095000000000085,,5.737590312957764
2024-07-19,12.063,13.111,7.714625,3.398,4.949000000000084,,5.137491703033447
2024-07-20,11.972,13.128,7.214375,3.439549999999471,4.803000000000085,,0.0
2024-07-21,11.431,13.569,5.4140625,3.8342750000004093,4.574875000000285,,4.95319128036499
2024-07-22,10.605,12.971,5.1128125,3.418775000000024,4.147125000000281,,0.0
2024-07-23,17.023,12.165,4.7144739583333335,3.398,3.8160000000000833,,0.0
2024-07-24,11.015,11.795,4.608968750000001,3.398,3.7439999999999998,,0.0
2024-07-25,17.981,11.351,4.5340625,3.4187749999997354,3.7439999999999998,,0.02613118849694729
2024-07-26,13.599,10.938,4.406875,6.61784999996295,3.8362499999980844,,3.334368944168091
2024-07-27,16.515,17.386,5.6943125,25.43222500002368,5.458375000000716,,19.199798583984375
2024-07-28,12.746,13.732,4.99534375,4.207350000000552,4.32037500000063,,9.7730131149292
2024-07-29,9.906,11.391,4.46015625,3.5642000000001923,3.688000000000083,,0.0
2024-07-30,8.383,11.169,4.3209375,3.398,3.6159999999999997,,0.0
2024-07-31,8.672,10.957,4.235,3.325212500000927,3.6159999999999997,,0.0
2024-08-01,11.882,10.59,4.1353125,2.3061875000000844,3.5520000000000738,,0.1371249407529831
2024-08-02,7.979,9.95,4.021875,2.2334,3.4559999999996664,,26.503284454345703
2024-08-03,21.243,11.781,4.60453125,2.2334,3.7760000000000367,,9.103922843933105
2024-08-04,11.445,10.831,4.35015625,2.2334,3.7964999999993316,,20.195964813232422
2024-08-05,20.314,16.159,6.764895833333333,2.241487499999897,4.77962499999509,,44.08982467651367
2024-08-06,27.825,32.29,12.83315625,2.411325000000019,9.1486250000013,,8.516213417053223
2024-08-07,26.982,25.541,10.02915625,2.3061875000000844,7.332875000001867,,12.242568969726562
2024-08-08,16.346,15.233,5.87040625,2.168700000000075,5.178125000000604,,0.8101994395256042
2024-08-09,17.648,14.778,5.54846875,2.120174999999794,4.529250000000106,,5.859249114990234
2024-08-10,19.308,15.013,5.22821875,2.515199999997835,4.365000000000085,,2.2407727241516113
2024-08-11,18.518,13.745,5.00428125,3.8258875000015062,4.219000000000085,,11.654542922973633
2024-08-12,10.772,13.2,5.180875,2.9129874999935574,4.32037499999778,,2.1115775108337402
2024-08-13,15.701,24.098,11.265489583333334,7.389537500004746,5.786375000001138,,6.012836456298828
2024-08-14,12.505,14.702,5.47078125,2.810249999998716,4.593125000000306,,5.879870414733887
2024-08-15,10.213,12.408,4.7471875,3.4946000000010478,4.282874999999398,,3.1672539710998535
2024-08-16,19.61,12.079,4.47734375,2.443675000000206,4.894250000000021,,6.695729732513428
2024-08-17,17.539,12.439,4.73571875,2.298099999999289,4.803000000000085,,6.367854118347168
2024-08-18,15.011,11.464,4.3828125,3.551287500000274,4.657000000000084,,0.0
2024-08-19,17.807,10.958,4.19203125,3.2396625000003785,4.538374999999736,,0.3348671793937683
2024-08-20,9.126,10.58,4.06484375,3.8133874999984747,4.766500000000169,,0.0
2024-08-21,13.007,10.27,4.214375,5.912581249978245,4.5110000000002115,,1.200363278388977
2024-08-22,13.866,12.297,4.39484375,16.796218750013345,4.273749999999515,,1.2761571407318115
2024-08-23,62.68,15.816,6.5449375,5.266,4.739125000000264,,1.8364245891571045
2024-08-24,23.824,18.002,6.40496875,4.425487500000853,4.456250000000021,,2.3625648021698
2024-08-25,36.59,16.379,6.21303125,4.078449999990506,4.365000000000085,,9.140297889709473
2024-08-26,18.012,13.031,4.6303125,8.590912500006459,4.2098750000002,,3.6198649406433105
2024-08-27,19.287,11.641,4.29859375,2.759087500000496,3.9371250000001865,,2.5684313774108887
2024-08-28,14.731,11.105,4.1765625,2.485824999997123,3.688000000000083,,6.868524074554443
2024-08-29,18.208,12.761,4.26765625,4.525912500001659,3.5520000000000738,,4.100885391235352
2024-08-30,13.382,11.089,4.1078125,2.787950000000417,3.424000000000074,,2.608161211013794
2024-08-31,9.762,10.035,3.77265625,2.5475499999978726,3.418249999999259,,2.689751625061035
2024-09-01,37.62,15.485,5.84815625,4.677762499996755,4.087750000000102,,23.830087661743164
2024-09-02,22.167,18.166,6.88990625,10.628318749947962,3.936000000000074,,1.3093613386154175
2024-09-03,36.131,14.549,5.21990625,38.17333125003594,3.872,,32.029884338378906
2024-09-04,18.203,13.007,4.79015625,5.035512500001703,4.133374999995931,,0.9200396537780762
2024-09-05,109.5,22.724,7.5554375,3.4603249999997834,6.578500000002097,,33.304115295410156
2024-09-06,17.435,13.554,4.757125,3.647299999998846,4.574875000000412,,0.0
2024-09-07,53.878,13.56,4.79128125,4.270550000000914,4.147125000000239,,12.857278823852539
2024-09-08,25.901,11.895,4.235,3.418775000000024,3.8171250000001957,,0.0
2024-09-09,15.034,10.955,4.021875,3.398,3.624000000000009,,0.04402407631278038
2024-09-10,14.947,10.526,3.9496875,3.4187749999997354,3.5520000000000738,,3.500603199005127
2024-09-11,10.078,10.152,3.87234375,3.5434250000001684,3.424000000000074,,4.195805549621582
2024-09-12,20.588,10.525,3.93765625,7.408874999948937,3.3839999999996953,,6.870526313781738
2024-09-13,35.59,12.139,4.2384375,33.00535000003216,3.59200000000012,,5.363057613372803
2024-09-14,21.515,10.153,3.7984375,4.352775000000721,3.424000000000074,,4.737619876861572
2024-09-15,29.563,9.709,3.85775,3.7096250000002646,3.3600000000000008,,3.852797031402588
2024-09-16,26.75,9.751,3.59575,3.418775000000024,3.427374999999143,,3.3740029335021973
2024-09-17,65.313,14.285,4.56771875,3.4603249999992065,3.9436250000006017,,6.878445625305176
2024-09-18,20.288,10.006,3.82078125,3.834275000000505,3.3080000000001433,,0.0
2024-09-19,18.763,9.346,3.58590625,3.4187749999997354,3.1719999999996347,,0.12112126499414444
2024-09-20,17.824,10.085,3.618875,8.175862499941191,3.520000000000037,,8.221074104309082
2024-09-21,32.832,16.445,5.105281250000474,40.34295000003737,3.424000000000074,,4.001585960388184
2024-09-22,91.52,12.756,4.5375,5.493162500001464,3.296000000000074,,3.6342475414276123
2024-09-23,95.206,12.738,4.43609375,3.855050000000529,3.232,,5.1450700759887695
2024-09-24,25.862,10.969,4.087187500000108,3.439549999999471,3.2479999999997964,,0.17698048055171967
2024-09-25,47.701,11.948,4.298593750000329,3.7719499999992796,3.4080000000000563,,5.154910087585449
2024-09-26,49.04,13.594,8.257031250004935,4.125125000000746,3.288000000000176,,14.362497329711914
2024-09-27,28.275,12.972,5.144843750000021,3.5226499999987015,3.1199999999999073,,1.7456085681915283
2024-09-28,42.294,11.481,4.917826704544917,4.436750000000721,3.2479999999996854,,9.199728012084961
2024-09-29,29.832,12.379,5.570048295454854,3.6057499999999516,3.5439999999998424,,15.19428825378418
2024-09-30,24.563,14.261,6.18053125,3.5641999999999037,5.932687500000969,,0.0
2024-10-01,32.926,14.767,6.6366875000012655,3.776049999997207,4.113812500000428,,5.6474456787109375
2024-10-02,35.624,14.549,5.703343750000667,5.4626500000021005,3.9632499999995345,,66.61497497558594
2024-10-03,24.168,12.017,4.6332812500004765,3.460325000000072,4.192750000000334,,7.931626319885254
2024-10-04,31.82,11.268,5.971718749997682,3.398,3.850249999999647,,2.1865921020507812
2024-10-05,31.573,19.936,8.059375000000488,3.398,4.184750000000045,,4.7595672607421875
2024-10-06,24.22,16.95,7.018281250001677,3.398,4.073000000000085,,4.9797139167785645
2024-10-07,45.92,16.22,6.268281249999729,3.5533749999980215,4.1642499999995986,,4.061354637145996
2024-10-08,42.588,17.301,8.463906249999154,4.776475000001403,4.848624999999757,,39.4643669128418
2024-10-09,42.482,17.47,9.377031250000451,3.439550000000048,4.930750000000444,,10.790876388549805
2024-10-10,52.981,19.212,10.762187499999435,3.398,4.319375000000201,,12.245573043823242
2024-10-11,23.71,16.07,8.519312500003712,3.4603249999992065,4.073000000000085,,0.0
2024-10-12,26.519,13.337,5.3083125,4.000475000000312,4.027374999999651,,0.5473619699478149
2024-10-13,46.56,13.867,4.958218750000423,3.5642000000001923,4.119625000000398,,15.052067756652832
2024-10-14,19.121,12.068,4.803906249999982,3.398,3.688000000000083,,7.488461494445801
2024-10-15,23.558,11.886,4.711093750000328,3.398,3.5520000000000738,,13.097994804382324
2024-10-16,23.879,10.962,9.746249999995264,3.398,3.4880000000000004,,9.06531047821045
2024-10-17,39.062,12.2,8.47553125,3.398,3.4800000000001017,,19.762678146362305
2024-10-18,37.039,11.008,5.2739375,3.4187749999997354,3.4353749999991523,,8.70386791229248
2024-10-19,61.598,11.161,4.74796875,3.5641999999999037,4.16075000000006,,29.84043312072754
2024-10-20,53.331,13.785,10.237249999989753,3.6057499999993747,6.863624999999036,,15.345934867858887
2024-10-21,48.151,22.879,15.6891875,4.274899999996819,6.041500000001264,,29.419849395751953
2024-10-22,55.759,21.913,11.834125,6.7163874999925115,4.702625000000433,,26.370708465576172
2024-10-23,48.071,20.939,9.99778125,15.839537500002772,4.211000000000313,,0.3399495482444763
2024-10-24,63.308,17.972,8.04209375,8.374775000005279,3.7291249999998346,,38.3006477355957
2024-10-25,39.93,15.949,7.032875,3.5849750000002163,3.9040000000000368,,4.37866735458374
2024-10-26,27.893,14.555,5.97096875,3.398,3.872,,6.930232048034668
2024-10-27,32.501,14.749,5.6808125,3.4603249999992065,3.808000000000074,,7.863642692565918
2024-10-28,25.636,12.947,5.0538125,3.979700000000577,3.7599999999997964,,12.044684410095215
2024-10-29,21.76,11.941,4.62859375,3.4395499999997594,3.9200000000000554,,7.13046407699585
2024-10-30,20.634,12.236,4.603375,3.5641999999999037,3.808000000000074,,0.23277434706687927
2024-10-31,22.138,15.136,8.26184375,3.709624999999976,3.7439999999999998,,27.95200538635254
2024-11-01,27.798,13.102,5.094,3.5642000000001923,3.778249999999564,,8.460518836975098
2024-11-02,17.682,12.646,4.78540625,3.4603249999992065,4.184750000000045,,3.2094790935516357
2024-11-03,17.849,12.343,5.308875,4.368762499995624,4.091249999999852,,15.8704195022583
2024-11-04,32.648,16.582,9.731770833333334,6.620037500002863,4.474499999999958,,41.57810592651367
2024-11-05,22.232,19.392,11.500989583333334,4.042025000000553,4.383250000000106,,0.8495619893074036
2024-11-06,21.728,16.59,10.666510416670222,3.5434249999987255,4.219000000000085,,0.6814749836921692
2024-11-07,21.896,14.804,8.747375,4.956124999999879,4.174499999998792,,20.55503273010254
2024-11-08,23.87,21.685,13.027375,5.345187499996369,5.386062499998136,,14.074417114257812
2024-11-09,38.087,20.404,15.618833333333333,8.059874999989534,7.1104375000004865,,7.404256343841553
2024-11-10,79.508,27.384,16.330729166666668,15.610237500006933,6.063937499998878,,41.187156677246094
2024-11-11,29.817,25.117,22.877052083333332,8.425837499997266,7.119562500000496,,22.269933700561523
2024-11-12,93.092,22.932,19.621447916666668,10.87368749999642,5.947250000000364,,4.431602478027344
2024-11-13,53.36,27.196,14.896770833333333,11.905775000000341,7.092687500000079,,16.524471282958984
2024-11-14,57.725,28.558,20.914677083333334,9.709162500001693,7.321749999999988,,0.0
2024-11-15,37.555,28.461,16.73705208333333,6.747037500001952,6.891312500000611,,0.0
2024-11-16,27.606,21.563,13.4884375,4.908912499996153,6.078375000000954,,0.0
2024-11-17,25.043,19.413,9.7181875,8.318349999994913,4.915875000000469,,4.486650466918945
2024-11-18,22.888,16.627,7.9046875,10.51040000000262,4.365000000000338,,0.5785889625549316
2024-11-19,30.106,19.517,12.6788125,6.653112500001225,7.641124999997044,,30.16156578063965
2024-11-20,33.288,20.444,12.632125,6.01412499999734,8.774687500001919,,27.321374893188477
2024-11-21,43.337,27.497,22.713895833333332,6.847250000002644,6.714437500000598,,23.958375930786133
2024-11-22,57.453,21.319,16.114145833333332,4.645387499991621,11.80756249999787,,28.78973388671875
2024-11-23,31.869,22.649,20.788916666666665,11.175975000005758,9.810062500004735,,0.5430631637573242
2024-11-24,37.899,19.909,14.454677083333333,5.303637500000859,5.260250000000403,,4.3155670166015625
2024-11-25,26.257,16.752,11.30425,4.395200000000577,4.803000000000211,,0.0
2024-11-26,70.497,15.883,10.13828125,3.709624999998918,4.55662499999963,,7.100386142730713
2024-11-27,69.938,17.319,11.084333333333333,4.97073749999777,4.8303750000002434,,17.794292449951172
2024-11-28,69.741,15.978,7.4296875,5.951737500001992,4.520125000000095,,17.32057762145996
2024-11-29,42.095,17.072,8.6091875,4.104350000000048,4.374124999999968,,4.2249956130981445
2024-11-30,30.873,14.595,8.3995625,4.083574999999736,4.428874999999989,,0.0
2024-12-01,29.878,14.892,6.40740625,4.353650000000241,4.365000000000085,,0.0
2024-12-02,26.164,14.075,5.3510625,4.083575000000025,4.219000000000085,,5.034792423248291
2024-12-03,28.372,13.214,6.226125,4.021250000000529,4.073000000000085,,4.896050930023193
2024-12-04,23.021,13.251,5.94146875,3.481099999999519,3.936000000000074,,0.0
2024-12-05,27.325,12.814,4.91046875,3.6888500000003375,3.872,,0.0
2024-12-06,26.314,12.487,4.817656250000117,3.398,3.808000000000074,,0.7433709502220154
2024-12-07,21.251,12.185,4.7007812500002935,3.398,3.7439999999999998,,1.0259075164794922
2024-12-08,25.044,11.753,4.272812500000321,3.398,3.7439999999999998,,0.0
2024-12-09,21.397,11.589,3.8860937500003283,3.398,3.7439999999999998,,0.0
2024-12-10,20.137,11.677,3.7417187499998508,3.398,3.680000000000074,,0.0
2024-12-11,22.166,11.373,4.004687500000013,3.398,3.6159999999999997,,0.0
2024-12-12,23.813,11.089,3.922187500000346,3.4603249999992065,3.6159999999999997,,11.066415786743164
2024-12-13,18.533,10.788,3.8345312499996953,4.000475000000312,3.5520000000000738,,0.0
2024-12-14,21.667,10.675,4.1353125,3.5642000000001923,3.4879999999999995,,0.0
2024-12-15,38.931,14.595,6.0609375,3.398,3.503999999999796,,0.0
2024-12-16,31.622,14.074,5.7288125,3.398,3.727999999999981,,1.0634620189666748
2024-12-17,22.206,12.344,4.626875,3.5018749999986776,3.680000000000074,,0.0
2024-12-18,24.853,11.869,4.3071875,4.291325000000649,3.6159999999999997,,2.5576412677764893
2024-12-19,37.476,11.365,4.2315625,3.7304,3.5520000000000738,,17.26466178894043
2024-12-20,19.317,11.199,4.131875,3.7096250000002646,3.4879999999999995,,11.502604484558105
2024-12-21,41.066,11.826,4.07171875,3.418775000000024,3.871749999999767,,21.135921478271484
2024-12-22,102.558,12.332,4.30203125,3.66191249999664,3.933624999999617,,35.496185302734375
2024-12-23,158.712,17.248,5.87078125,6.076387500001176,4.103625000000379,,38.6337776184082
2024-12-24,40.426,13.944,4.3690625,4.602950000000048,3.752000000000009,,34.023193359375
2024-12-25,32.982,13.326,4.59234375,4.887787499993536,3.680000000000074,,17.589542388916016
2024-12-26,47.888,15.51,8.622197916666666,9.488324999995779,5.982750000000735,,25.134445190429688
2024-12-27,38.993,18.028,7.67321875,9.58463750000639,4.373250000000432,,25.07246971130371
2024-12-28,26.953,13.304,5.030041666666887,3.8135000000000963,3.9920000000001017,,0.15817905962467194
2024-12-29,31.526,12.814,4.763802083333333,3.7511749999997357,3.8160000000000833,,13.851591110229492
2024-12-30,28.039,13.79,4.999,3.875825000000168,3.7439999999999998,,12.999547958374023
2024-12-31,23.733,13.561,5.09040625,3.7304,3.680000000000074,,0.16616764664649963
2025-01-01,20.428,12.514,4.54609375,3.813499999998942,3.6319999999997963,,8.161433219909668
2025-01-02,29.255,13.299,4.74375,4.478300000000481,3.7920000000000553,,2.0534253120422363
2025-01-03,29.851,14.834,5.69634375,4.125124999999207,3.7599999999997964,,30.096492767333984
2025-01-04,57.433,18.956,9.809822916666667,4.499075000000505,4.090999999997878,,8.72852611541748
2025-01-05,52.738,23.228,17.7033125,4.042025000000264,5.324625000001406,,24.115358352661133
2025-01-06,28.332,19.329,10.5915625,3.751175000000024,3.963375000000106,,4.707385063171387
2025-01-07,23.297,15.076,6.49096875,3.7304,3.808000000000074,,6.892271518707275
2025-01-08,25.147,13.605,6.450852678571934,3.7304,3.7439999999999998,,2.718578577041626
2025-01-09,27.597,12.899,5.372772321428571,3.7304,3.7439999999999998,,0.8464349508285522
2025-01-10,16.163,13.338,7.36625,3.7096250000002646,3.680000000000074,,0.0
2025-01-11,23.91,12.035,4.64921875,3.418775000000024,3.5520000000000738,,0.0
2025-01-12,17.791,11.363,4.31578125,3.398,3.503999999999796,,0.0
2025-01-13,15.218,11.029,4.13703125,3.398,3.664000000000055,,0.0
2025-01-14,15.532,10.617,4.0115625,3.398,3.5520000000000738,,0.0
